tag_03777_00823786775	கூடங்குளம் அணுமின் நிலையம் பாதுகாப்பானது என வல்லுநர் குழு அறிவிப்பு
tag_09674_00585007913	விழுந்து கிடக்கும் ரியல் எஸ்டேட் வெளிநாட்டு நிறுவனங்களின் முதலீடுகளால் சூடு பிடிக்கும்
tag_03777_01035034393	மனித நேயம் மிக்கவர்களாகத் திகழும் புதன் ஆதிக்கம் பெற்றவர்கள் அதனாலேயே ஏமாற்றப்படுவார்கள்
tag_01818_01735204457	ஆயிரத்து தொள்ளாயிரத்து எண்பத்தி எட்டாம் ஆண்டு தேசிய விருது பெற்றார்
tag_01818_00820727328	சோமாலியத் தற்கொலைக் குண்டுத்தாக்குதலில் நாடாளுமன்ற உறுப்பினர்கள் பலர் கொல்லப்பட்டனர்
tag_09162_00255221939	நாள் ஒன்றுக்கு முப்பது கிலோ மீட்டர் தொலைவுக்கு சாலை அமைக்க அரசு திட்டமிட்டுள்ளதாகவும் நிதின் கட்கரி தெரிவித்துள்ளார்
tag_00929_01493637070	ஏப்ரல் ஒன்று முட்டாள்கள் தினம்
tag_09674_01678816343	பங்குகளின் விலைகளில் அதிகளவு ஏற்ற இறக்கம் காணப்படுகிறது
tag_05935_00994683535	அருணாச்சலப் பிரதேசத்தில் கோரோ என்ற புதிய மொழி கண்டுபிடிக்கப்பட்டுள்ளது
tag_08228_01079943997	திருப்பதியில் செம்மரக்கட்டை கடத்த முயன்ற நான்கு தமிழர்கள் கைது
tag_09162_01341880046	ரஞ்சித் இயக்கத்தில் ரஜினி நடித்துவரும் கபாலி படத்துக்கு ரஜினி அறுபது நாள்கள் கால்ஷீட் தந்திருக்கிறார்
tag_08228_00263070054	போதைப் பொருட்களால் பெண்கள் அதிகம் பாதிப்பு நந்திதா தாஸ்
tag_09674_01403077125	நிலத்தடி நீர்மட்டம் அதலபாதாளத்திற்குப் போய்விடும்
tag_09162_00239183866	சட்டத்திற்கு புறம்பான ஹவாலா உள்ளிட்ட பணப்பட்டுவாடாவை தடுக்க புது சட்டங்கள் வரும்
tag_07925_01708919264	நியூசிலாந்து அணிக்கு பேரிழப்பு அதிரடி வீரர் பிரண்டன் மெக்கல்லம் ஓய்வு
tag_07925_01505620621	சிதம்பரம் மைதானத்தில் நடைபெற்று வருகிறது
tag_01469_00624666916	அது மீடியாக்களால் உருவாக்கப்பட்டது
tag_01424_01700405762	சோமாலியாவில் அல் சபாப் போராளிகள் தமது முக்கிய தளத்தை இழந்தனர்
tag_03777_01626986937	தங்கத்தின்மீதுள்ள மோகம் மேலும் கூடும்
tag_01515_01557230471	பின்லாந்து காற்பந்து சூதாட்டத்தில் சிங்கப்பூர் வில்சன் பெருமாள் மீது வழக்கு
tag_04140_00310439760	சிவ கார்த்திகேயனின் அடுத்தப் படத்திலும் அவரே கதாநாயகி
tag_09674_00702113410	இக்கட்டான நிலையில் களமிறங்கிய சிக்கந்தர் ரஸா அபாரமாக விளையாடினார்
tag_00535_01453903301	இணையத்தில் வெளியான கபாலி பாடல் காட்சி படக்குழுவினர் அதிர்ச்சி
tag_07925_00270391787	உலகின் பல நாடுகளில் இத்திட்டம் செயல்படுத்தப்படும் போதிலும் அவையெல்லாம் மக்கள் வசிக்காத பகுதிகள்
tag_09162_01271801621	நமது வழிபாடுகள் அனைத்துமே இயற்கையுடன் ஒத்துப்போகும் வகையிலேயே வடிவமைக்கப்பட்டுள்ளது
tag_03777_00128387479	அதிகபட்சமாக வில்லியம்ஸ் கடைசி வரை ஆட்டமிழக்காமல் நாற்பது ரன்கள் எடுத்தார்
tag_01469_01300644630	பள்ளி குழந்தைகள் மற்றும் அனைத்து தரப்பு மக்களும் இந்த படகு பயணம்தான்
tag_08228_01239876637	நீண்ட தூர ஏவுகணைகளை ஈரான் பரிசோதித்தது
tag_00535_01699980418	சவுந்தரராஜனிடம் என்னால் தாக்குப்பிடிக்க முடியாது என்று பயமுறுத்தினர்
tag_08228_02062462714	படம் வரும் இருபத்தி ஒன்றாம் தேதி வெளியாகிறது
tag_07925_00381372931	எந்திரன் இரண்டுக்காக இந்திய சினிமா காத்திருக்கிறது
tag_01424_01663683897	இலங்கையின் முன்னாள் இராணுவத் தளபதி சவேந்திர சில்வாவிற்கு ஐநா ஆலோசகர் பதவி
tag_01181_01178630713	மார்ச் இருபத்தி எட்டு உலக கால்நடை மருத்துவ தினம்
tag_04140_01375794721	சவுதி அரேபியப் பெண் எவரெஸ்டில் ஏறி சாதனை
tag_03777_00510445878	தார்பூர் பிராந்திய ஆணையம் அமைக்க சூடான் முடிவு
tag_08288_01467064724	அஜித்தின் வேதாளம் தீபாவளிக்கு திரைக்கு வருகிறது
tag_09162_00797675484	இங்கிலாந்து தரப்பில் பென் ஸ்டோக்ஸ் ஆறு விக்கெட்டுகளை கைப்பற்றினார்
tag_07925_00191106968	வில்லியம் கேத்தரின் மிடில்டன் திருமணம்
tag_01469_02105595503	கினி மீது ஆயுதத்தடை
tag_01181_00922478683	ஜூலை இருபத்தி ஆறு கார்கில் நினைவு தினம்
tag_03191_02095536773	இந்தியப் பெருங்கடலின் கீழ் பண்டைய கண்டம் ஒன்றின் சிதறல்கள் இருப்பதாக ஆய்வுகள் தெரிவிப்பு
tag_01181_01523203847	பெங்களூருவில் காக்கா முட்டை திரைப்பட பாணியைப் போன்று சிறுவர்கள் இருவர்கள் சைக்கிள் திருடிய சம்பவம் பரபரப்பை ஏற்படுத்தி உள்ளது
tag_05935_01557094513	ரூபாய் நோட்டில் பல மாற்றங்கள் செய்யப்படும்
tag_01818_01187645145	அவர் படத்தில் பாடுவது எனக்கு பயமாக இருந்தது
tag_08228_00240410455	சென்னையில் சில பகுதிகளில் சில நேரங்களில் மழை பெய்யும்
tag_08288_00288836011	ஜூன் இருபத்தி எட்டு உலக ஏழைகள் தினம்
tag_03191_01384777235	காவல்துறையினர் விரைந்து வந்து போக்குவரத்தை சீர் செய்தனர்
tag_01469_00296594665	ஆர்க்டிக்கில் தனது பகுதியை உறுதிப்படுத்துவதற்கு ரஷ்யா இரண்டாவது கப்பலை அனுப்புகிறது
tag_03777_01522726354	படப்பிடிப்புக்கு நான் தனியாகத்தான் வருகிறேன்
tag_09162_00897155811	இரண்டாம் நூற்றாண்டைச் சேர்ந்த சீன மன்னனின் கல்லறை கண்டுபிடிப்பு
tag_09674_00844905186	புதன் ஆதிக்கத்தில் பிறந்தவர்களுக்கு இதுபோன்ற துரதிருஷ்டமும் ஏற்படும்
tag_01469_00569046969	டிசம்பர் ஏழு கொடி தினம்
tag_01818_00716523842	தமிழின் முன்னணி நடிகர்களுக்கு கீர்த்தி சுரேஷ் சின்ட்ரோம் பிடித்தாட்டுகிறது
tag_03777_01252645681	கழிவு நீர் அடைப்பு கூடுதல் அறை கட்டுவதற்காக வீட்டை இடித்து மாற்றுவீர்கள்
tag_01818_00474479150	உடல் நலனை நிர்ணயிக்கும் முக்கிய காரணிகளில் ஒன்றாக உணவு திகழ்கிறது
tag_01424_00030361763	செப்டம்பர் இருபத்தி ஒன்று உலக பொறியியல் வல்லுனர் தினம்
tag_06418_00219210890	இலங்கையின் முன்னணித் திரைப்பட நடிகர் ஜோ அபேவிக்கிரம காலமானார்
tag_05935_00100375119	வாகனங்களை இலவசமாக பழுது பார்க்கும் முகாம் நீட்டிப்பு
tag_09162_01087598183	மட்டக்களப்பு வாகரையில் தொல்பொருட்கள் மீட்பு
tag_01424_01191918115	புதன் கல்விக்கு உரியவர் என்றால் குரு கல்வி நிறுவனங்களுக்கு உரியவர்
tag_01469_01431091239	ஆறாம் விக்கெட்டுக்கான ஓட்டக் குவிப்பில் இலங்கை வீரர்கள் உலக சாதனை
tag_08228_01643012823	காசாவில் இசுரேல் நடத்திய வான் தாக்குதலில் பன்னிரண்டு பாலத்தீனியர்கள் உயிரிழப்பு
tag_01818_01176967635	இந்தியக் கடற்படையினரின் தாக்குதலில் கடற்கொள்ளையர் இருபத்தி எட்டு பேர் சிக்கினர்
tag_07925_00934328895	மறுமார்க்கத்தில் ஞாயிறு மற்றும் செவ்வாய்க்கிழமைகளில் சிறப்பு ரயில்கள் இயக்கப்பட்டன
tag_01181_01690494228	ஐம்பது புதிய புறக்கோள்கள் கண்டுபிடிப்பு
tag_09674_01869918701	முகமது நபிகள் குறித்த திரைப்படம் உருவாகிறது
tag_01181_00482742166	தமிழ்நாட்டில் பள்ளிகள் மீண்டும் திறப்பு
tag_01181_00533201652	சிறந்த படம் என பத்திரிகைகள் பாராட்டின
tag_01181_00908225272	தெலுங்கு இந்தி என எந்தமொழி படங்களில் நடித்தாலும் இந்தியா முழுவதும் உள்ள ரசிகர்களுக்கு நான் ஒரு நடிகராகத்தான் தெரிகிறேன்
tag_03191_00262593163	ஆய்வுக்கூடத்தில் உருவாக்கப்பட்ட சிறுநீரகம் வெற்றிகரமாக எலிக்குப் பொருத்தப்பட்டது
tag_03777_01937186668	நமது பங்குச் சந்தை படிப்படியாக ஆனால் மெதுவாக மீண்டும் பலப்படும் என்று நம்புகின்றேன்
tag_03777_01989986158	உலகின் உயரமான பாலம் மெக்சிக்கோவில் அமைக்கப்பட்டது
tag_08228_00449376296	சும்மா அப்படி பார்த்து கண் சிமிட்டினாலே போதும் நாம் விழுந்துவிடுவோம்
tag_01181_01343004795	கடும் மழைக்கிடையில் படத்தை வெளியிட்டு வெற்றி பெற்றிருக்கிறார்கள்
tag_09162_00482075824	டிசம்பர் இறுதியில் குருவின் வீடான தனுசு ராசியில் புதன் வருவார்
tag_01515_00711362250	பிரதமருக்கு ஜெயலலிதா கடிதம்
tag_05632_01130973530	இருநூறு கெஜத்தில்
tag_01181_01415727348	எல்லா நாட்டிலும் மனிதர்கள் ஒரே மாதிரிதான்
tag_09162_00475013251	விசாரணைக்காக சிபிஐயிடம் தயாநிதி மாறன் ஆஜராக வேண்டும் உச்ச நீதிமன்றம்
tag_03762_00183621967	படம் வெளியாகி தயா‌ரிப்பு நிறுவனம் ச‌ரியான தகவலை சொன்னால் மட்டுமே உண்மை எண்ணிக்கை தெ‌ரியவரும்
tag_01515_01933347935	பலரது சின்ன வயது ஆசை ஒன்றாக இருக்கும்
tag_06418_01486541518	விசாரணை படத்தை பல விருதுகளுக்கு அனுப்பி இருக்கிறோம்
tag_03777_00031095352	ஹரப்பா சிந்து வெளி பகுதியில் அமைந்திருந்த பண்டைய நகரங்களில் ஒன்று
tag_05557_01237467129	பிரபல ஓவியர் எம்எப் உசைன் லண்டனில் காலமானார்
tag_01818_00418093167	நான் சினிமா பின்னணி பாடகராக அறிமுகமாகி ஐம்பது வருடங்கள் ஆகிறது
tag_08228_01535687192	கணையாழி கலை இலக்கிய இதழ் மீண்டும் வெளிவரத் தொடங்கியது
tag_08228_00284672240	தமிழ் இலக்கணத்தில் மாத்திரை எனப்படுவது கண் இமைக்கும் நேரத்தைக் குறிக்கும் அளவாகும்
tag_00535_01468366535	பாக்தாத் பணயக் கைதிகளை விடுவிக்கும் முயற்சியில் பலர் உயிரிழப்பு
tag_09162_00609120101	அதேபோன்ற ரோல் கிடைத்தால் மீண்டும் செய்ய ஆவலாக இருக்கிறாராம்
tag_09674_01702886780	தேசிய பங்குச் சந்தையும் நிப்டி எட்டாயிரம் ஆயிரம் புள்ளிகளாக உயர்ந்தது
tag_09674_00401981626	குடும்பத்துடன் பார்க்கக் கூடிய ஜனரஞ்சகமான படம்
tag_03762_01599202591	முகநூல் சமூக வலைதளத்தின் மதிப்பு ஐம்பது மில்லியன் டாலர்களாக உயர்வு
tag_06418_01084344519	டாக்காவில் நடைபெற்ற கிரிக்கட் முக்கோணத் தொடரில் இலங்கை வெற்றி
tag_03837_00264760458	நோக்கியா தொழிற்சாலை மூடப்படும் விவகாரம் குறித்து ஆராயப்படும் என்று மத்திய அமைச்சர் நிர்மலா சீதாராமன் தெரிவித்தார்
tag_09162_00651278437	அகச்சிவப்பு செய்மதிப் படங்கள் மூலம் எகிப்தியப் பிரமிடுகள் கண்டுபிடிப்பு
tag_08228_01625657799	ஸ்பெயின் ஜெர்மனியை வென்று இறுதிப் போட்டிக்குத் தேர்வானது
tag_03777_01613980364	மலேசிய நாடாளுமன்றத்தை பிரதமர் நஜீப் ரசாக் கலைத்தார் விரைவில் தேர்தல்
tag_07925_01519694888	பங்குச்சந்தை இன்று சரிவுடன் துவங்கியது
tag_07925_00190626192	மீத்தேன் எரிவளித் திட்டத்தை விட பாறை எரிவளித் திட்டம் மிகவும் ஆபத்தானது
tag_03777_00281211312	குறுவைப் பாசனம் நடக்கவும் இல்லை
tag_01469_00216261956	ஒல்லியாக வேண்டும் என்பதற்காக சாப்பாட்டை தியாகம் செய்வதெல்லாம் பைத்தியக்காரத்தனம்
tag_01469_00365369585	குற்றாலம் அருவிகளில் வெள்ளப் பெருக்கு குறைந்தது
tag_03777_01630829089	சோமாலியத் தலைநகரில் இருந்து அல் சபாப் போராளிகள் வெளியேறினர்
tag_09162_00643848132	பசங்க இரண்டு படம் எப்படிப்பட்டது
tag_01181_01854845337	இதனைக் கட்ட சிமெண்ட் ஐயாயிரம் டன்னும் எஃகு இரும்பு பதினெட்டாயிரம் டன்னும் உபயோகப்படுத்தப்பட்டது
tag_09162_01470455469	மலேசியத் திரைப்படம் டண்டா புத்ரா இனங்களுக்கிடையே சர்ச்சையைக் கிளப்பியுள்ளது
tag_05935_01949672929	எனவே அடுத்ததாகவும் வெற்றி படம் கொடுக்க வேண்டும் என்பதில் உறுதியாக இருக்கிறார்
tag_01469_00597298489	சினிமாவுக்கு வந்த போது உங்கள் லட்சியம் என்னவாக இருந்தது
tag_07925_00151372946	வியாபாரிகளே! ஆழம் தெரியாமல் காலை விடாதீர்கள்
tag_03777_00790612814	விக்கட் கீப்பர் ஸ்டம்பிங் செய்தார்
tag_01469_00698341924	சிறு முதலீட்டாளர்களை கவர கமிஷன் அதிகரிப்பு
tag_05935_00260654445	விவசாய துறையிலும் குறிப்பிட்ட இடத்தை வகிக்கிறது
tag_08228_01445443270	எகிப்திய அரசுத்தலைவர் ஹொஸ்னி முபாரக் பதவி விலகினார்
tag_01424_01449322218	முதல் மூன்று நாளில் ஐந்து லட்சத்து அறுபத்தைந்தாயிரம் வசூலித்துள்ளது
tag_01181_01417262740	எனது தந்தையார் ஜாதகத்தை பதினைந்து பொருத்தங்களாக மாற்றினார்
tag_09162_01564652557	ஆஸ்த்திரேலிய முத்தரப்புத் தொடர் இறுதிச் சுற்று இரண்டாம் போட்டியில் இலங்கை வெற்றி
tag_01424_00778850289	ஸ்ரீ விஜய் வித்யாலயா கலை அறிவியல் கல்லூரியில் முன்னூறு பேர் பங்கேற்ற விக்கிப்பீடியா பயிலரங்கம்
tag_03837_01624023455	பொதுவாக இளைஞர்களுக்கான படங்களே அதிகம் வருகின்றன
tag_03837_00604398158	வயலுக்கு சென்ற பின்னர் அங்கிருந்த பனை மரத்தில் இருந்து நுங்கு பறிக்கலாம் என்று கூறினேன்
tag_01181_01740670902	படுகாயம் காயம் அடைந்தவர்களுள் சிலரது நிலமை கவலைக்கிடமாக இருப்பதாகக் கூறப்படுகிறது
tag_08228_01868650597	சத்யஜோதி ஃபிலிம்ஸ் தயாரிப்பில் நடிக்கும் அஜித்
tag_03837_02009385147	சுற்றுலாத் துறை மேம்படும்
tag_07925_01633612433	சித்திரவதை எதிர்ப்பு தினம் உலகம் முழுவதும் அனுசரிக்கப்பட்ட அன்று இந்த துயர சம்பவம் நிகழ்ந்திருக்கிறது
tag_03762_00009759176	பணம் திசை திருப்பப்பட்டதை வங்காளதேசத்தின் கிராமின் வங்கி மறுக்கிறது
tag_08228_00144035098	கேட்கிற கதையில் நாயகிக்கு முக்கியத்துவம் இருக்கிறதா என்றுதான் பார்ப்பேன்
tag_03777_00220260719	சூடானுக்கு அருகில் செங்கடலில் படகு மூழ்கியதில் நூற்று தொன்னூற்று ஏழு பேர் உயிரிழந்தனர்
tag_01469_01588205062	திருவையாறு போன்ற பகுதிகளில் சில வைதீக ஐதீகக் குடும்பங்கள் இன்றளவும் வசிக்கின்றனர்
tag_01469_01135700889	பெற்றோர்கள் ஆசிரியர்கள் டாக்டர்கள் என பலரிடம் கலந்தாய்வு செய்து இந்த படம் உருவாக்கப்பட்டுள்ளது
tag_08228_00811175856	சென்னை காஞ்சிபுரம் திருவள்ளூர் மாவட்டங்களில் இருபத்தி ஐந்து சென்டி மீட்டருக்கு மேல் மழை பதிவாக வாய்ப்பிருப்பதாக அவர் குறிப்பிட்டார்
tag_01469_01929235179	குவாத்தமாலாவில் பக்காயா எரிமலை வெடித்ததால் ஆயிரக்கணக்கானோர் வெளியேறும் நிலை
tag_01818_01404552284	மனதைரியம் அவருக்கு கடைசியில் வெற்றியை தந்திருக்கிறது
tag_09674_01721684391	விழாவில் பேசிய டெல்லி தமிழ்ச் சங்கத்தின் பொதுச் செயலாளர் கண்ணன் படைப்பு எப்போதுமே மக்களுக்கானதாக இருக்க வேண்டும்
tag_03777_02013704207	அக்டோபர் இருபத்தி மூன்றாம் தேதி வெள்ளிக் கிழமை மொகரம் பண்டிகை
tag_03762_01045382823	ஆஸ்திரியாவில் நாட்சி கால புதைகுழி மீளத் தோண்டப்படவிருக்கிறது
tag_01424_00702627506	பங்குச்சந்தை இன்று ஏற்றத்துடன் தொடங்கியது
tag_01181_01998034885	புது வேலைக் கிடைக்கும்
tag_01515_00857249360	கினி அரசுத்தலைவர் தேர்வு ஒத்திவைப்பு
tag_07925_01622696773	இந்தியா மூன்று ஓவர்களுக்கு பதினொன்று ரன்கள் எடுத்து விளையாடி வருகிறது
tag_01469_01256577252	மைக்ரோசாஃப்ட் யாகூ ஆகியவை இணைந்து பணியாற்ற முடிவு
tag_01469_00981307058	அகதிச் சிறுவர்களை மலேசியாவுக்கு அனுப்ப ஆஸ்திரேலியா திட்டம்
tag_05632_01979770596	ஒரு கிலோமீட்டரில்
tag_05632_01182512811	நேராக செல்க
tag_08228_01009744851	பழங்குடியினரின் மறைந்த மொழிகளைத் தேடும் பணி ஆத்திரேலியாவில் ஆரம்பம்
tag_05935_00224359780	திருச்செந்தூரிலுள்ள முருகன் கோவிலில் இருவரும் திருமணம் செய்துகொண்டனர்
tag_03777_00056395364	இந்த கடல் ரெயில் பாலத்தின் மொத்த தூரம் இரண்டு புள்ளி நாற்பத்தி ஐந்து கிலோ மீட்டர் ஆகும்
tag_03191_01284016178	எபோலா காய்ச்சலின் வளர்ச்சி கட்டுக்குள் இல்லை என உலக சுகாதார அமைப்பு அறிவிப்பு
tag_05557_00742383872	அட்லாண்டிஸ் விண்ணோடம் தனது கடைசிப் பயணத்தை ஆரம்பித்தது
tag_03777_00799662516	புது வேலைக் கிடைக்கும்
tag_05557_01113918084	வேற்றுமதத்தவர்களால் திடீர் திருப்பம் உண்டாகும்
tag_07925_00697484614	அசிசியின் புனித பிரான்சிசின் கல்லறை புனரமைக்கப்பட்டுள்ளது
tag_01181_02036106250	போலியோ அற்ற நாடாக இந்தியா அறிவிப்பு
tag_09162_01824939035	மூன்று புள்ளிகளாக எழுத்தப்படும் ஆய்த எழுத்திற்கு தனிநிலை என்றும் பெயருண்டு
tag_05935_00164849924	தெலுங்கு மொழி மிகவும் இனிமையான மொழியாகப் பரவலாக கருதப்படுகிறது
tag_08228_01177367359	மறக்க முடியாத அனுபவம்
tag_08228_01002427293	படம் வெளியாகி தயா‌ரிப்பு நிறுவனம் ச‌ரியான தகவலை சொன்னால் மட்டுமே உண்மை எண்ணிக்கை தெ‌ரியவரும்
tag_03837_01572837976	டாடா மோட்டார்ஸின் நான்கு புதிய கட்டுமான வாகனங்கள் அறிமுகம்
tag_01818_00880508427	யூடியூப் தற்போது பதினைந்து நிமிடங்கள் ஏற்று பிரபலம்
tag_03762_01379446657	நீதித்துறையில் வெளிப்படையான தீர்ப்புகள் வெளியாகும்
tag_09162_00627895923	எந்திரனை விளம்பரப்படுத்தியதிலும் சந்தைப்படுத்தியதிலும் சன் பிக்சர்ஸ் தனது முழுத்திறனையும் காட்டியது
tag_03777_01567296596	இந்தோனேசியக் காட்டுத்தீயால் சிங்கப்பூர் புகை மூட்டத்தில் மூழ்கியது
tag_09162_00507021655	இத‌ற்கு காரணம் என்ன
tag_08288_01978626584	உங்களுக்கும் மகேஷ் பாபுவுக்கும் என்னதான் சண்டை
tag_01469_00145568077	ஜனவரி இருபத்தி ஆறுல் பொதுக்கூட்டம் மக்கள் நலக்கூட்டணித் தலைவர்கள் அறிவிப்பு
tag_01469_01075650228	பல மாகாணங்களுக்கு பெரும் தீ அபாய எச்சரிக்கை விடுக்கப்பட்டுள்ளது
tag_05935_00871098365	மாதம் இருபத்தி நான்கு லட்சங்கள் வருமானம் வரும் என்கிறார்கள்
tag_07925_00438197874	பளுதூக்குதல் போட்டியில் சீன வீராங்கனை புதிய உலக சாதனை
tag_01181_01807256437	வழிபாட்டுத் தலங்களை கட்டுவதற்கு புதிய சட்ட விதிகள் அமலுக்கு வரும்
tag_09162_00408019295	ஐவரி கோஸ்டில் ரசாயனக் கழிவால் பாதிக்கப்பட்டவர்களுக்கு நட்ட ஈடு
tag_01469_01873981780	அந்த கிராமத்தில் மிக பிற்படுத்தப்பட்ட மக்களும் தலித் மக்களும் வாழ்ந்து வருகின்றனர்
tag_03762_01682518351	ரொம்ப வருஷமா இந்த நாளுக்காகத்தான் காத்திருந்தேன் அதர்வா பேட்டி
tag_01818_02016619242	உங்கள் குணங்களை வேறு யாருக்காவது மாற்றிக் கொண்டிருக்கிறீர்களா
tag_01181_01652893654	நியூசிலாந்து வீரர்களில் மெக்கல்லம் உட்பட நான்கு வீரர்கள் டக் அவுட் ஆகி வெளியேறினர்
tag_01515_01826720603	அமெரிக்க இந்தியர் சித்தார்த்தா முக்கர்ஜியின் நூலுக்கு புலிட்சர் பரிசு
tag_00023_01303644101	ஆப்கானிஸ்தான் பாகிஸ்தானில் ஆறுஇரண்டு ரிக்டர் நிலநடுக்கம்
tag_08228_00790288774	மண்ணின் படைப்பைக் கொண்டாடுவது எங்களின் கடமை
tag_08228_01908251291	பாறை எரிவளித் திட்டத்தை தமிழகத்தில் செயல்படுத்தக்கூடாது என்று எதிர்ப்பு தெரிவிக்க வேண்டும்
tag_01818_02081707033	அண்டத்தின் அழகி பட்டம் தவறுதலாக பிலிப்பைன்சு அழகிக்கு பதில் கொலம்பியா அழகிக்கு தரப்பட்டது
tag_05632_00992516395	மேற்கு நோக்கி
tag_09162_00412338981	இந்தியா இலங்கையை வென்று உலகக்கிண்ணத்தைப் பெற்றது
tag_01469_00981071112	சோயிப் மாலிக் மீது மோசடி வழக்கு
tag_03191_01380905830	ஹரப்பா சிந்து வெளி பகுதியில் அமைந்திருந்த பண்டைய நகரங்களில் ஒன்று
tag_03777_00916091518	புதன் ஒருவருக்கு வலுவாக இருந்தால் மெல்லிய விரல்கள் நீளமான விரல்கள் இருக்கும்
tag_03777_01947209526	திரைக் கதையாக இருந்து படமாக்கப்பட்ட இந்த திரைப்படத்தின் நிகழ்வுகள் தற்போது நிஜமாகி உள்ளன
tag_01181_01816648991	ஒவ்வொருமுறையும் வெற்றியின் சதவீதமும் எகிறுகிறது
tag_09674_01869246787	வெளிநாட்டு சுற்றுலாப்பயணிகள் வருகை தமிழகத்திற்கு மூன்றாவது இடம்
tag_08228_01323338421	கூடங்குளம் அணுமின் நிலையத்தை செயற்படுத்த தமிழக அரசவை முடிவு
tag_05935_00149828018	முதல் மூன்று நாட்களில் ஐந்து லட்சத்து அறுபத்தைந்தாயிரம் வசூலித்துள்ளது
tag_01424_00475145820	மாயன் காலத்து அரிய சிற்பங்கள் குவாத்தமாலாவில் கண்டுபிடிப்பு
tag_09162_00449396530	அக்கம் பக்கத்து கடைக்காரர்களைப் பகைத்துக் கொள்ளாதீர்கள்
tag_07925_01014298897	எனவே அடுத்ததாகவும் வெற்றி படம் கொடுக்க வேண்டும் என்பதில் உறுதியாக இருக்கிறேன்
tag_03777_02063189737	கேரளத்து பத்மநாப சுவாமி கோயிலில் பெருமளவு தங்கம் கண்டுபிடிப்பு
tag_01469_00788298640	சமூகத்தில் பெரிய அந்தஸ்தில் இருப்பவர்களின் நட்பு கிடைக்கும்
tag_01469_00701334239	அர்ஜென்டீனா சுவிட்சர்லாந்து அணிகள் தகுதி
tag_09162_00500487909	ஆஸ்த்திரேலிய முத்தரப்புத் தொடரில் ஆத்திரேலியா இலங்கை அணிகள் இறுதிப் போட்டிக்குத் தகுதி
tag_09162_01403880976	சிலர் தங்களை அறிவாளியாக காட்டிக் கொள்ள உங்களை மட்டம் தட்டி மேலிடத்தில் சொல்லி வைப்பார்கள்
tag_01469_00573645245	செஞ்சிக்கு அருகே உள்ள கிராமத்தில் எனக்குத் தெரிந்த பால்ய நண்பர் ஒருவர் வசிக்கிறார்
tag_03762_00033138707	சந்தேகமில்லாமல் தமிழ் சினிமா ச‌ரித்திரத்தில் இதுதான் அதிக திரையரங்குகளில் வெளியாகும் படம்
tag_00929_01986440261	பாபநாசம் அணை நூற்று நாற்பத்தி இரண்டு அடி கொள்ளளவு கொண்டது
tag_05557_02133288856	பங்கு சந்தைகளில் திடீர் சரிவு
tag_01409_02080141888	சங்ககரா நாற்பது ரன்களிலும் மேத்யூஸ் முப்பத்தி ஒன்பது ரன்களிலும் வெளியேறினர்
tag_09162_01792618094	பத்து பன்னிரண்டாம் வகுப்பு அரையாண்டு தேர்வுகள் ஜனவரி பதினொன்றாம் தேதி துவக்கம்
tag_04140_00295954695	இந்தியக் காஷ்மீர் விவகாரத்தில் தலையிடப் போவதில்லை என அமெரிக்கா அறிவிப்பு
tag_09674_00154171832	நெல்சன் மண்டேலா விடுதலையின் இருபது ஆண்டு நிறைவு கொண்டாடப்பட்டது
tag_09162_01388097251	கென்யா இனமோதலில் ஐம்பத்தி இரண்டு பேர் உயிரிழப்பு
tag_03762_02002866836	வங்காளதேச ஏ அணிக்கு எதிரான ஆட்டத்தில் இந்திய ஏ அணி தொன்னூற்று ஆறு ரன்கள் வித்தியாசத்தில் அபார வெற்றி
tag_03777_00209686659	தெலுங்கு மொழி மிகவும் இனிமையான மொழியாகப் பலரால் கருதப்படுகிறது
tag_03191_00647020589	கொல்கத்தா ரோடுகளில் அஜித் ஓடியதும் இத்தாலி கப்பலில் ரிஸ்க்கான காட்சியில் நடித்ததும் மறக்க முடியாதது
tag_00929_01816271981	மே மூன்று உலக சக்தி தினம்
tag_01818_00622342646	சிறு வயது முதலே கற்பூரம் போன்ற புத்தியுடன் காணப்படும் மாணவர்கள் தேர்வில் அதிக மதிப்பெண்கள் பெறுகின்றனர்
tag_05632_01371714269	சாலை பிரியும் இடத்தில் வலதுபக்கம் திரும்பவும்
tag_01469_00662192724	அடுத்த சிறிது நேரத்தில் விராட் கோலி நூற்று நாற்பது பந்துகளில் நூற்று முப்பத்தி எட்டு ரன்கள் குவித்து வெளியேறினார்
tag_01818_02020620671	நட்சத்திரப் பொருத்தம் என்பது அவர்கள் இருவரை மட்டும் சார்ந்தது
tag_09162_02064844397	தடுப்புக் காவலில் உள்ள எகிப்தின் முன்னாள் தலைவர் மோர்சியை விடுவிக்க அமெரிக்கா கோரிக்கை
tag_01424_02011161286	மும்பை சந்தை குறியீட்டு எண் சென்செக்ஸ் முன்னூற்று ஒன்பது புள்ளிகள் அதிகரித்து இருபத்தி ஐயாயிரத்து எண்ணூற்று நான்கானது
tag_03777_01558414848	மெக்கல்லம் சந்தித்த இரண்டாவது பந்தை அடித்து ஆட முயற்சித்தார்
tag_08228_02075890369	ஏப்ரல் முப்பது உலக குழந்தைத் தொழிலாளர் தினம்
tag_08288_00379586932	இன்று எல்லா பங்குகளின் விலைகளும் அதிகரிக்கும்
tag_03777_00857031896	கருவில் இருக்கும் குழந்தையைப் பார்க்கிறார்கள்
